CODMES;CLIENTE;CLIENTE;NUMBANCOS;EDAD;BCOTCMAX;GENERO
201912;21883;INFORMAL;3;68;FINANC_UNO;F
201912;21884;PROFESIONAL INDEPENDIENTE;1;29;IBK;M
201912;21885;INFORMAL;1;21;IBK;F
201912;21886;DEPENDIENTE;4;49;CENCOSUD;F
201912;21887;INFORMAL;2;25;FALABELLA;M
201912;21888;DEPENDIENTE;3;40;BBVA;M
201912;21889;DEPENDIENTE;1;31;IBK;F
201912;21890;DEPENDIENTE;1;25;IBK;F
201912;21891;DEPENDIENTE;1;49;IBK;M
201912;21892;DEPENDIENTE;1;24;IBK;F
201912;21893;DEPENDIENTE;2;37;CREDISCOTIA;F
201912;21894;MICROEMPRESARIO FORMAL - INDEPENDIENTE;2;47;BBVA;F
201912;21895;PROFESIONAL INDEPENDIENTE;3;33;CREDISCOTIA;M
201912;21896;MICROEMPRESARIO FORMAL - INDEPENDIENTE;1;21;IBK;F
201912;21897;DEPENDIENTE;1;22;IBK;M
201912;21898;INFORMAL;4;30;FALABELLA;M
201912;21899;PROFESIONAL INDEPENDIENTE;2;26;CREDISCOTIA;F
201912;21900;DEPENDIENTE;1;27;BBVA;F
201912;21901;DEPENDIENTE;2;52;IBK;M
201912;21902;DEPENDIENTE;2;29;IBK;M
201912;21903;DEPENDIENTE;2;28;FINANC_UNO;M
201912;21904;PROFESIONAL INDEPENDIENTE;2;30;FINANCIERO;M
201912;21905;PROFESIONAL INDEPENDIENTE;1;45;IBK;F
201912;21906;INFORMAL;1;53;IBK;F
201912;21907;PROFESIONAL INDEPENDIENTE;2;32;CREDISCOTIA;F
201912;21908;PROFESIONAL INDEPENDIENTE;1;29;BBVA;M
201912;21909;INFORMAL;2;55;IBK;F
201912;21910;INFORMAL;1;61;BBVA;F
201912;21911;INFORMAL;2;49;CREDISCOTIA;M
201912;21912;INFORMAL;1;40;FINANCIERO;M
201912;21913;DEPENDIENTE;4;43;SCOTIA;F
201912;21914;DEPENDIENTE;3;28;FALABELLA;M
201912;21915;INFORMAL;1;28;BBVA;M
201912;21916;DEPENDIENTE;4;41;BCP;F
201912;21917;NO LABORA;1;22;IBK;M
201912;21918;NO LABORA;1;22;IBK;F
201912;21919;DEPENDIENTE;1;25;BBVA;M
201912;21920;INFORMAL;2;24;BCP;M
201912;21921;DEPENDIENTE;1;22;IBK;F
201912;21922;INFORMAL;1;22;IBK;M
201912;21923;INFORMAL;1;28;IBK;M
201912;21924;MICROEMPRESARIO FORMAL - INDEPENDIENTE;2;43;BBVA;F
201912;21925;INFORMAL;1;24;IBK;F
201912;21926;PROFESIONAL INDEPENDIENTE;1;38;IBK;F
201912;21927;DEPENDIENTE;5;25;FALABELLA;M
201912;21928;DEPENDIENTE;2;25;BCP;F
201912;21929;DEPENDIENTE;1;38;FALABELLA;M
201912;21930;DEPENDIENTE;1;34;IBK;M
201912;21931;DEPENDIENTE;2;43;FINANC_UNO;M
201912;21932;INFORMAL;1;41;BCP;F
201912;21933;PROFESIONAL INDEPENDIENTE;4;39;BBVA;M
201912;21934;INFORMAL;1;53;IBK;M
201912;21935;PROFESIONAL INDEPENDIENTE;1;28;FALABELLA;M
201912;21936;DEPENDIENTE;3;38;IBK;F
201912;21937;PROFESIONAL INDEPENDIENTE;2;51;IBK;M
201912;21938;INFORMAL;1;50;RIPLEY;F
201912;21939;INFORMAL;3;48;FINANC_UNO;F
201912;21940;DEPENDIENTE;3;27;FINANC_UNO;M
201912;21941;DEPENDIENTE;1;30;FALABELLA;M
201912;21942;INFORMAL;2;40;IBK;M
201912;21943;DEPENDIENTE;2;27;BBVA;F
201912;21944;INFORMAL;1;35;IBK;F
201912;21945;INFORMAL;2;42;FALABELLA;F
201912;21946;DEPENDIENTE;1;42;BCP;F
201912;21947;DEPENDIENTE;1;41;IBK;M
201912;21948;DEPENDIENTE;3;28;FINANCIERO;F
201912;21949;MICROEMPRESARIO FORMAL - INDEPENDIENTE;1;40;IBK;M
201912;21950;DEPENDIENTE;3;51;BBVA;M
201912;21951;INFORMAL;1;28;IBK;F
201912;21952;DEPENDIENTE;2;34;FINANCIERO;F
201912;21953;INFORMAL;3;47;FINANC_UNO;F
201912;21954;INFORMAL;1;31;FALABELLA;M
201912;21955;DEPENDIENTE;1;31;IBK;F
201912;21956;INFORMAL;2;26;FALABELLA;F
201912;21957;INFORMAL;4;28;BCP;F
201912;21958;DEPENDIENTE;1;29;CENCOSUD;F
201912;21959;DEPENDIENTE;2;24;IBK;F
201912;21960;DEPENDIENTE;1;29;IBK;M
201912;21961;INFORMAL;2;27;IBK;M
201912;21962;INFORMAL;1;33;IBK;F
201912;21963;NO LABORA;1;34;IBK;F
201912;21964;DEPENDIENTE;1;23;IBK;M
201912;21965;DEPENDIENTE;1;27;BCP;M
201912;21966;DEPENDIENTE;1;26;IBK;F
201912;21967;INFORMAL;1;41;IBK;M
201912;21968;DEPENDIENTE;4;36;IBK;M
201912;21969;INFORMAL;1;24;IBK;M
201912;21970;MICROEMPRESARIO FORMAL - INDEPENDIENTE;3;57;SCOTIA;F
201912;21971;DEPENDIENTE;2;27;BCP;M
201912;21972;DEPENDIENTE;1;27;IBK;F
201912;21973;DEPENDIENTE;1;23;IBK;F
201912;21974;DEPENDIENTE;1;41;IBK;F
201912;21975;INFORMAL;3;34;CENCOSUD;M
201912;21976;INFORMAL;3;27;FALABELLA;F
201912;21977;DEPENDIENTE;1;49;IBK;F
201912;21978;MICROEMPRESARIO FORMAL - INDEPENDIENTE;1;37;BBVA;M
201912;21979;DEPENDIENTE;1;30;IBK;M
201912;21980;DEPENDIENTE;1;22;IBK;F
201912;21981;MICROEMPRESARIO FORMAL - INDEPENDIENTE;2;45;CREDISCOTIA;F
201912;21982;INFORMAL;3;55;FINANC_UNO;F
201912;21983;INFORMAL;2;24;FALABELLA;F
201912;21984;DEPENDIENTE;1;34;IBK;M
201912;21985;INFORMAL;2;34;FALABELLA;F
201912;21986;DEPENDIENTE;1;38;IBK;M
201912;21987;DEPENDIENTE;1;51;IBK;M
201912;21988;PROFESIONAL INDEPENDIENTE;2;25;BBVA;M
201912;21989;DEPENDIENTE;1;23;IBK;M
201912;21990;INFORMAL;1;29;IBK;M
201912;21991;INFORMAL;4;53;FINANC_UNO;F
201912;21992;DEPENDIENTE;1;56;IBK;F
201912;21993;PROFESIONAL INDEPENDIENTE;3;25;BCP;F
201912;21994;INFORMAL;1;48;IBK;M
201912;21995;DEPENDIENTE;2;40;BCP;F
201912;21996;PROFESIONAL INDEPENDIENTE;1;38;FALABELLA;F
201912;21997;DEPENDIENTE;2;25;IBK;F
201912;21998;PROFESIONAL INDEPENDIENTE;3;41;FINANCIERO;M
201912;21999;PROFESIONAL INDEPENDIENTE;1;43;FALABELLA;F
201912;22000;INFORMAL;4;28;FINANC_UNO;M
201912;22001;INFORMAL;3;69;SCOTIA;F
201912;22002;DEPENDIENTE;2;30;FINANC_UNO;M
201912;22003;PROFESIONAL INDEPENDIENTE;4;29;CENCOSUD;F
201912;22004;PROFESIONAL INDEPENDIENTE;2;44;IBK;M
201912;22005;INFORMAL;4;31;FALABELLA;M
201912;22006;DEPENDIENTE;2;36;BBVA;M
201912;22007;DEPENDIENTE;2;69;SCOTIA;M
201912;22008;MICROEMPRESARIO FORMAL - INDEPENDIENTE;3;60;FINANC_UNO;M
201912;22009;INFORMAL;2;35;IBK;F
201912;22010;DEPENDIENTE;1;31;IBK;F
201912;22011;DEPENDIENTE;1;33;IBK;M
201912;22012;INFORMAL;1;21;BCP;M
201912;22013;INFORMAL;1;47;IBK;F
201912;22014;PROFESIONAL INDEPENDIENTE;1;23;IBK;F
201912;22015;INFORMAL;1;23;IBK;F
201912;22016;MICROEMPRESARIO FORMAL - INDEPENDIENTE;3;31;FALABELLA;M
201912;22017;INFORMAL;1;26;BBVA;M
201912;22018;DEPENDIENTE;1;29;IBK;M
201912;22019;INFORMAL;1;43;BCP;M
201912;22020;DEPENDIENTE;1;41;IBK;M
201912;22021;INFORMAL;1;25;IBK;M
201912;22022;INFORMAL;1;22;IBK;F
201912;22023;INFORMAL;2;64;FINANC_UNO;F
201912;22024;INFORMAL;3;32;FINANC_UNO;F
201912;22025;PROFESIONAL INDEPENDIENTE;4;56;SCOTIA;M
201912;22026;INFORMAL;2;47;CENCOSUD;F
201912;22027;INFORMAL;1;45;BCP;M
201912;22028;PROFESIONAL INDEPENDIENTE;1;48;IBK;M
201912;22029;INFORMAL;1;52;IBK;F
201912;22030;DEPENDIENTE;1;21;IBK;M
201912;22031;PROFESIONAL INDEPENDIENTE;1;22;IBK;M
201912;22032;MICROEMPRESARIO FORMAL - INDEPENDIENTE;3;32;BCP;F
201912;22033;PROFESIONAL INDEPENDIENTE;1;50;IBK;F
201912;22034;INFORMAL;2;67;FINANC_UNO;F
201912;22035;INFORMAL;1;33;IBK;F
201912;22036;INFORMAL;1;42;IBK;F
201912;22037;INFORMAL;2;23;BBVA;M
201912;22038;PROFESIONAL INDEPENDIENTE;3;28;BCP;M
201912;22039;INFORMAL;2;49;FALABELLA;M
201912;22040;INFORMAL;1;23;IBK;F
201912;22041;DEPENDIENTE;2;26;IBK;M
201912;22042;INFORMAL;2;24;FALABELLA;M
201912;22043;INFORMAL;1;38;IBK;M
201912;22044;INFORMAL;4;46;FALABELLA;F
201912;22045;DEPENDIENTE;2;26;BCP;F
201912;22046;PROFESIONAL INDEPENDIENTE;1;51;RIPLEY;F
201912;22047;INFORMAL;1;27;IBK;M
201912;22048;DEPENDIENTE;1;32;BCP;F
201912;22049;DEPENDIENTE;3;27;FALABELLA;M
201912;22050;INFORMAL;1;52;IBK;M
201912;22051;INFORMAL;3;42;IBK;M
201912;22052;DEPENDIENTE;1;25;IBK;M
201912;22053;DEPENDIENTE;2;25;BCP;F
201912;22054;MICROEMPRESARIO FORMAL - INDEPENDIENTE;1;32;CREDISCOTIA;F
201912;22055;PROFESIONAL INDEPENDIENTE;1;22;IBK;M
201912;22056;INFORMAL;1;44;IBK;F
201912;22057;PROFESIONAL INDEPENDIENTE;3;44;SCOTIA;M
201912;22058;PROFESIONAL INDEPENDIENTE;3;56;BBVA;F
201912;22059;INFORMAL;1;55;IBK;M
201912;22060;DEPENDIENTE;1;22;IBK;M
201912;22061;PROFESIONAL INDEPENDIENTE;2;21;RIPLEY;F
201912;22062;INFORMAL;2;39;BBVA;M
201912;22063;INFORMAL;2;30;FINANC_UNO;F
201912;22064;DEPENDIENTE;1;56;BCP;M
201912;22065;DEPENDIENTE;2;43;IBK;F
201912;22066;INFORMAL;1;48;IBK;F
201912;22067;DEPENDIENTE;1;27;FINANC_UNO;F
201912;22068;PROFESIONAL INDEPENDIENTE;4;30;FALABELLA;F
201912;22069;INFORMAL;2;33;SCOTIA;F
201912;22070;DEPENDIENTE;5;36;IBK;F
201912;22071;DEPENDIENTE;1;24;IBK;M
201912;22072;DEPENDIENTE;1;26;IBK;F
201912;22073;PROFESIONAL INDEPENDIENTE;2;24;CENCOSUD;M
201912;22074;INFORMAL;1;26;IBK;M
201912;22075;INFORMAL;3;41;IBK;F
201912;22076;DEPENDIENTE;4;22;IBK;F
201912;22077;INFORMAL;1;70;IBK;M
201912;22078;DEPENDIENTE;1;32;FINANCIERO;F
201912;22079;DEPENDIENTE;3;27;FALABELLA;F
201912;22080;DEPENDIENTE;1;31;IBK;F
201912;22081;PROFESIONAL INDEPENDIENTE;1;43;FALABELLA;F
201912;22082;NO LABORA;1;33;IBK;M
201912;22083;INFORMAL;2;41;FALABELLA;F
201912;22084;INFORMAL;1;56;IBK;F
201912;22085;PROFESIONAL INDEPENDIENTE;2;31;FINANC_UNO;M
201912;22086;PROFESIONAL INDEPENDIENTE;4;36;FALABELLA;M
201912;22087;INFORMAL;2;36;CENCOSUD;F
201912;22088;DEPENDIENTE;1;40;BCP;M
201912;22089;DEPENDIENTE;1;29;IBK;M
201912;22090;DEPENDIENTE;2;29;BIF;F
201912;22091;DEPENDIENTE;1;45;IBK;F
201912;22092;INFORMAL;3;24;CENCOSUD;M
201912;22093;INFORMAL;1;51;BCP;M
201912;22094;INFORMAL;3;65;FALABELLA;M
201912;22095;DEPENDIENTE;2;27;FINANC_UNO;M
201912;22096;PROFESIONAL INDEPENDIENTE;4;28;CREDISCOTIA;M
201912;22097;INFORMAL;1;34;IBK;F
201912;22098;DEPENDIENTE;2;34;IBK;M
201912;22099;DEPENDIENTE;2;54;BCP;M
201912;22100;DEPENDIENTE;1;31;IBK;F
201912;22101;DEPENDIENTE;3;27;FINANC_UNO;F
201912;22102;DEPENDIENTE;1;29;FALABELLA;M
201912;22103;DEPENDIENTE;1;23;BCP;M
201912;22104;INFORMAL;1;21;BCP;F
201912;22105;INFORMAL;2;28;FINANC_UNO;F
201912;22106;INFORMAL;3;22;BCP;M
201912;22107;DEPENDIENTE;1;24;BCP;F
201912;22108;INFORMAL;1;25;IBK;M
201912;22109;DEPENDIENTE;1;27;FALABELLA;F
201912;22110;DEPENDIENTE;1;31;CREDISCOTIA;M
201912;22111;DEPENDIENTE;2;47;FALABELLA;M
201912;22112;DEPENDIENTE;2;35;BCP;F
201912;22113;INFORMAL;1;29;RIPLEY;F
201912;22114;DEPENDIENTE;1;34;IBK;F
201912;22115;INFORMAL;1;33;IBK;F
201912;22116;INFORMAL;3;24;FINANC_UNO;F
201912;22117;INFORMAL;1;64;IBK;F
201912;22118;DEPENDIENTE;2;44;IBK;M
201912;22119;INFORMAL;1;38;IBK;M
201912;22120;INFORMAL;2;38;IBK;F
201912;22121;MICROEMPRESARIO FORMAL - INDEPENDIENTE;4;57;IBK;F
201912;22122;DEPENDIENTE;1;37;IBK;M
201912;22123;INFORMAL;3;43;FINANC_UNO;F
201912;22124;INFORMAL;3;51;FALABELLA;F
201912;22125;INFORMAL;1;30;FALABELLA;F
201912;22126;INFORMAL;1;65;IBK;F
201912;22127;INFORMAL;1;52;CENCOSUD;F
201912;22128;INFORMAL;2;34;FALABELLA;F
201912;22129;DEPENDIENTE;3;30;BBVA;M
201912;22130;DEPENDIENTE;1;36;IBK;M
201912;22131;DEPENDIENTE;3;63;FALABELLA;M
201912;22132;INFORMAL;1;22;IBK;F
201912;22133;INFORMAL;3;44;FALABELLA;F
201912;22134;DEPENDIENTE;1;35;IBK;F
201912;22135;INFORMAL;1;51;IBK;M
201912;22136;PROFESIONAL INDEPENDIENTE;2;39;FINANC_UNO;M
201912;22137;PROFESIONAL INDEPENDIENTE;2;25;CENCOSUD;F
201912;22138;INFORMAL;1;22;IBK;F
201912;22139;DEPENDIENTE;3;22;RIPLEY;F
201912;22140;INFORMAL;3;69;FINANC_UNO;F
201912;22141;DEPENDIENTE;1;23;BCP;M
201912;22142;PROFESIONAL INDEPENDIENTE;1;23;CENCOSUD;M
201912;22143;PROFESIONAL INDEPENDIENTE;4;52;FALABELLA;F
201912;22144;PROFESIONAL INDEPENDIENTE;2;34;BCP;M
201912;22145;DEPENDIENTE;2;23;BCP;F
201912;22146;INFORMAL;1;42;IBK;F
201912;22147;PROFESIONAL INDEPENDIENTE;4;25;BBVA;F
201912;22148;DEPENDIENTE;4;40;BCP;M
201912;22149;INFORMAL;3;50;CENCOSUD;F
201912;22150;INFORMAL;1;41;IBK;M
201912;22151;NO LABORA;1;32;IBK;M
201912;22152;INFORMAL;3;67;CREDISCOTIA;F
201912;22153;DEPENDIENTE;2;37;BBVA;F
201912;22154;INFORMAL;1;38;FINANC_UNO;F
201912;22155;INFORMAL;2;48;IBK;F
201912;22156;INFORMAL;1;50;BBVA;F
201912;22157;DEPENDIENTE;2;39;CREDISCOTIA;M
201912;22158;INFORMAL;2;29;IBK;F
201912;22159;DEPENDIENTE;1;38;SCOTIA;M
201912;22160;INFORMAL;2;47;IBK;M
201912;22161;DEPENDIENTE;1;30;IBK;M
201912;22162;DEPENDIENTE;3;41;CREDISCOTIA;M
201912;22163;DEPENDIENTE;5;53;FINANC_UNO;F
201912;22164;INFORMAL;2;67;FINANC_UNO;F
201912;22165;DEPENDIENTE;6;35;CREDISCOTIA;M
201912;22166;DEPENDIENTE;1;26;IBK;M
201912;22167;DEPENDIENTE;2;68;BBVA;M
201912;22168;PROFESIONAL INDEPENDIENTE;2;40;FALABELLA;M
201912;22169;INFORMAL;1;37;IBK;M
201912;22170;INFORMAL;4;41;IBK;M
201912;22171;DEPENDIENTE;4;39;BCP;M
201912;22172;INFORMAL;1;47;IBK;F
201912;22173;INFORMAL;1;24;BCP;M
201912;22174;INFORMAL;1;47;FINANC_UNO;F
201912;22175;DEPENDIENTE;1;55;IBK;M
201912;22176;INFORMAL;3;48;IBK;F
201912;22177;INFORMAL;1;70;FALABELLA;F
201912;22178;INFORMAL;2;44;SCOTIA;F
201912;22179;DEPENDIENTE;1;68;IBK;F
201912;22180;INFORMAL;3;32;FINANC_UNO;F
201912;22181;INFORMAL;1;33;IBK;F
201912;22182;INFORMAL;4;36;CREDISCOTIA;F
201912;22183;DEPENDIENTE;2;30;BCP;M
201912;22184;DEPENDIENTE;1;29;IBK;F
201912;22185;INFORMAL;3;60;FALABELLA;F
201912;22186;PROFESIONAL INDEPENDIENTE;1;24;BCP;F
201912;22187;INFORMAL;1;27;IBK;M
201912;22188;DEPENDIENTE;2;58;IBK;M
201912;22189;DEPENDIENTE;3;37;FINANCIERO;M
201912;22190;DEPENDIENTE;4;26;IBK;M
201912;22191;DEPENDIENTE;1;27;IBK;M
201912;22192;PROFESIONAL INDEPENDIENTE;1;37;BCP;M
201912;22193;DEPENDIENTE;4;65;IBK;F
201912;22194;DEPENDIENTE;1;26;IBK;M
201912;22195;DEPENDIENTE;2;27;IBK;M
201912;22196;PROFESIONAL INDEPENDIENTE;1;23;IBK;F
201912;22197;INFORMAL;1;69;IBK;M
201912;22198;DEPENDIENTE;1;54;IBK;F
201912;22199;DEPENDIENTE;1;24;IBK;F
201912;22200;PROFESIONAL INDEPENDIENTE;4;46;BCP;F
201912;22201;DEPENDIENTE;2;37;BCP;M
201912;22202;DEPENDIENTE;3;27;BCP;F
201912;22203;INFORMAL;1;24;BCP;M
201912;22204;PROFESIONAL INDEPENDIENTE;1;67;IBK;F
201912;22205;DEPENDIENTE;1;31;IBK;F
201912;22206;DEPENDIENTE;3;40;CREDISCOTIA;M
201912;22207;INFORMAL;1;58;IBK;F
201912;22208;INFORMAL;1;23;IBK;M
201912;22209;DEPENDIENTE;3;53;IBK;F
201912;22210;DEPENDIENTE;3;34;BBVA;M
201912;22211;DEPENDIENTE;3;28;FALABELLA;M
201912;22212;INFORMAL;1;53;IBK;M
201912;22213;INFORMAL;2;29;BCP;M
201912;22214;DEPENDIENTE;3;29;FALABELLA;M
201912;22215;DEPENDIENTE;1;28;RIPLEY;F
201912;22216;DEPENDIENTE;1;41;IBK;M
201912;22217;DEPENDIENTE;2;23;SCOTIA;M
201912;22218;DEPENDIENTE;3;42;BBVA;F
201912;22219;DEPENDIENTE;1;24;IBK;M
201912;22220;DEPENDIENTE;3;24;FALABELLA;F
201912;22221;INFORMAL;4;39;FALABELLA;F
201912;22222;DEPENDIENTE;2;32;FALABELLA;F
201912;22223;DEPENDIENTE;1;21;IBK;F
201912;22224;DEPENDIENTE;2;40;FINANC_UNO;M
201912;22225;DEPENDIENTE;3;53;FINANC_UNO;F
201912;22226;INFORMAL;1;35;IBK;F
201912;22227;INFORMAL;1;28;IBK;M
201912;22228;INFORMAL;1;58;IBK;F
201912;22229;INFORMAL;4;42;RIPLEY;F
201912;22230;INFORMAL;1;55;IBK;F
201912;22231;DEPENDIENTE;1;34;IBK;M
201912;22232;DEPENDIENTE;2;25;BBVA;M
201912;22233;DEPENDIENTE;1;37;IBK;M
201912;22234;INFORMAL;3;43;SCOTIA;F
201912;22235;PROFESIONAL INDEPENDIENTE;1;29;CENCOSUD;F
201912;22236;INFORMAL;1;42;FALABELLA;F
201912;22237;DEPENDIENTE;1;36;BCP;M
201912;22238;INFORMAL;2;57;FINANC_UNO;M
201912;22239;PROFESIONAL INDEPENDIENTE;3;39;FALABELLA;M
201912;22240;INFORMAL;4;53;CENCOSUD;F
201912;22241;DEPENDIENTE;1;42;IBK;M
201912;22242;DEPENDIENTE;2;28;SCOTIA;M
201912;22243;PROFESIONAL INDEPENDIENTE;4;36;FALABELLA;M
201912;22244;DEPENDIENTE;4;26;IBK;F
201912;22245;PROFESIONAL INDEPENDIENTE;1;23;IBK;M
201912;22246;INFORMAL;2;24;CENCOSUD;M
201912;22247;INFORMAL;2;22;BCP;F
201912;22248;PROFESIONAL INDEPENDIENTE;3;23;CREDISCOTIA;M
201912;22249;DEPENDIENTE;2;57;CREDISCOTIA;M
201912;22250;DEPENDIENTE;1;27;BBVA;M
201912;22251;DEPENDIENTE;4;38;RIPLEY;M
201912;22252;DEPENDIENTE;1;32;FALABELLA;M
201912;22253;DEPENDIENTE;2;53;IBK;M
201912;22254;PROFESIONAL INDEPENDIENTE;1;39;BCP;M
201912;22255;INFORMAL;1;41;IBK;F
201912;22256;DEPENDIENTE;3;25;FALABELLA;M
201912;22257;INFORMAL;1;29;IBK;F
201912;22258;INFORMAL;1;55;IBK;F
201912;22259;INFORMAL;2;45;FINANC_UNO;F
201912;22260;INFORMAL;4;35;FINANC_UNO;F
201912;22261;DEPENDIENTE;1;48;SCOTIA;F
201912;22262;DEPENDIENTE;1;25;BCP;M
201912;22263;INFORMAL;2;26;FINANC_UNO;F
201912;22264;INFORMAL;3;27;FINANC_UNO;M
201912;22265;INFORMAL;1;23;IBK;F
201912;22266;INFORMAL;2;57;IBK;M
201912;22267;INFORMAL;2;73;FINANC_UNO;M
201912;22268;DEPENDIENTE;1;38;IBK;F
201912;22269;INFORMAL;2;30;IBK;F
201912;22270;PROFESIONAL INDEPENDIENTE;1;31;IBK;M
201912;22271;DEPENDIENTE;1;40;IBK;M
201912;22272;PROFESIONAL INDEPENDIENTE;2;41;FALABELLA;F
201912;22273;PROFESIONAL INDEPENDIENTE;1;62;IBK;M
201912;22274;INFORMAL;1;45;IBK;F
201912;22275;DEPENDIENTE;1;30;IBK;M
201912;22276;INFORMAL;1;42;IBK;M
201912;22277;INFORMAL;1;24;FINANC_UNO;F
201912;22278;PROFESIONAL INDEPENDIENTE;3;52;CENCOSUD;M
201912;22279;INFORMAL;1;23;IBK;F
201912;22280;PROFESIONAL INDEPENDIENTE;3;28;FINANCIERO;F
201912;22281;INFORMAL;1;46;BCP;M
201912;22282;DEPENDIENTE;1;23;IBK;M
201912;22283;INFORMAL;1;27;BBVA;F
201912;22284;INFORMAL;1;27;BBVA;M
201912;22285;INFORMAL;1;34;FINANC_UNO;F
201912;22286;INFORMAL;1;25;BCP;F
201912;22287;DEPENDIENTE;4;35;IBK;F
201912;22288;INFORMAL;1;54;IBK;F
201912;22289;DEPENDIENTE;1;23;BCP;F
201912;22290;INFORMAL;3;39;RIPLEY;F
201912;22291;PROFESIONAL INDEPENDIENTE;4;30;IBK;M
201912;22292;DEPENDIENTE;3;25;IBK;F
201912;22293;INFORMAL;1;37;IBK;F
201912;22294;INFORMAL;1;27;IBK;F
201912;22295;DEPENDIENTE;1;45;IBK;F
201912;22296;INFORMAL;1;50;IBK;F
201912;22297;DEPENDIENTE;2;48;FALABELLA;F
201912;22298;INFORMAL;1;35;IBK;F
201912;22299;PROFESIONAL INDEPENDIENTE;1;45;IBK;F
201912;22300;INFORMAL;1;47;IBK;F
201912;22301;PROFESIONAL INDEPENDIENTE;3;27;FINANCIERO;F
201912;22302;DEPENDIENTE;1;34;IBK;M
201912;22303;DEPENDIENTE;4;61;FINANC_UNO;F
201912;22304;INFORMAL;2;35;AZTECA;F
201912;22305;INFORMAL;1;25;IBK;F
201912;22306;DEPENDIENTE;2;43;RIPLEY;F
201912;22307;DEPENDIENTE;3;29;FALABELLA;M
201912;22308;PROFESIONAL INDEPENDIENTE;1;53;IBK;F
201912;22309;INFORMAL;1;37;IBK;F
201912;22310;PROFESIONAL INDEPENDIENTE;1;38;IBK;M
201912;22311;INFORMAL;2;29;BCP;M
201912;22312;DEPENDIENTE;3;33;BBVA;M
201912;22313;INFORMAL;1;26;IBK;M
201912;22314;INFORMAL;4;38;RIPLEY;F
201912;22315;DEPENDIENTE;2;39;IBK;F
201912;22316;MICROEMPRESARIO FORMAL - INDEPENDIENTE;1;34;IBK;M
201912;22317;INFORMAL;5;41;IBK;F
201912;22318;INFORMAL;3;54;FALABELLA;F
201912;22319;INFORMAL;1;54;IBK;M
201912;22320;DEPENDIENTE;1;29;BCP;M
201912;22321;DEPENDIENTE;1;27;IBK;M
201912;22322;INFORMAL;1;40;IBK;F
201912;22323;INFORMAL;3;49;FINANC_UNO;M
201912;22324;INFORMAL;1;27;IBK;M
201912;22325;INFORMAL;1;45;IBK;F
201912;22326;NO LABORA;1;26;SCOTIA;F
201912;22327;DEPENDIENTE;2;27;BCP;F
201912;22328;DEPENDIENTE;2;49;IBK;M
201912;22329;INFORMAL;1;50;BCP;M
201912;22330;DEPENDIENTE;3;34;FALABELLA;M
201912;22331;INFORMAL;1;33;IBK;F
201912;22332;DEPENDIENTE;1;40;IBK;F
201912;22333;INFORMAL;1;29;IBK;M
201912;22334;INFORMAL;1;41;IBK;F
201912;22335;INFORMAL;4;42;RIPLEY;F
201912;22336;INFORMAL;1;49;IBK;F
201912;22337;DEPENDIENTE;1;43;IBK;M
201912;22338;PROFESIONAL INDEPENDIENTE;1;22;BCP;F
201912;22339;INFORMAL;1;71;IBK;M
201912;22340;DEPENDIENTE;1;26;IBK;M
201912;22341;PROFESIONAL INDEPENDIENTE;2;55;FINANC_UNO;F
201912;22342;INFORMAL;2;30;FINANC_UNO;F
201912;22343;INFORMAL;3;51;BBVA;M
201912;22344;INFORMAL;2;27;FALABELLA;F
201912;22345;INFORMAL;2;51;IBK;M
201912;22346;PROFESIONAL INDEPENDIENTE;2;53;BCP;M
201912;22347;INFORMAL;1;37;IBK;M
201912;22348;INFORMAL;1;33;IBK;F
201912;22349;INFORMAL;1;54;IBK;F
201912;22350;INFORMAL;1;37;IBK;M
201912;22351;DEPENDIENTE;3;23;CENCOSUD;F
201912;22352;DEPENDIENTE;1;51;IBK;M
201912;22353;PROFESIONAL INDEPENDIENTE;1;32;CENCOSUD;M
201912;22354;INFORMAL;1;27;IBK;F
201912;22355;DEPENDIENTE;3;25;IBK;M
201912;22356;DEPENDIENTE;4;65;FINANC_UNO;M
201912;22357;DEPENDIENTE;1;34;RIPLEY;F
201912;22358;PROFESIONAL INDEPENDIENTE;3;22;CENCOSUD;M
201912;22359;INFORMAL;1;44;IBK;M
201912;22360;DEPENDIENTE;3;48;SCOTIA;M
201912;22361;INFORMAL;2;59;CENCOSUD;M
201912;22362;DEPENDIENTE;1;25;IBK;F
201912;22363;MICROEMPRESARIO FORMAL - INDEPENDIENTE;1;47;CENCOSUD;F
201912;22364;INFORMAL;1;31;IBK;M
201912;22365;INFORMAL;2;38;BCP;M
201912;22366;INFORMAL;2;69;CENCOSUD;M
201912;22367;DEPENDIENTE;2;27;BBVA;M
201912;22368;PROFESIONAL INDEPENDIENTE;2;26;BCP;M
201912;22369;PROFESIONAL INDEPENDIENTE;1;24;IBK;M
201912;22370;DEPENDIENTE;1;59;IBK;M
201912;22371;INFORMAL;1;26;BBVA;F
201912;22372;DEPENDIENTE;1;34;IBK;F
201912;22373;DEPENDIENTE;3;30;FINANCIERO;M
201912;22374;PROFESIONAL INDEPENDIENTE;4;43;FALABELLA;M
201912;22375;DEPENDIENTE;1;39;FINANC_UNO;M
201912;22376;DEPENDIENTE;4;41;CREDISCOTIA;M
201912;22377;PROFESIONAL INDEPENDIENTE;1;24;IBK;M
201912;22378;INFORMAL;1;25;BBVA;M
201912;22379;INFORMAL;3;31;CENCOSUD;M
